"STATION","NAME","DATE","TAVG"
"CHM00058606","NANCHANG, CH","2011-06-16","75"
"CHM00058606","NANCHANG, CH","2011-06-17","79"
"CHM00058606","NANCHANG, CH","2011-06-18","81"
"CHM00058606","NANCHANG, CH","2011-06-19","74"
"CHM00058606","NANCHANG, CH","2011-06-20","77"
"CHM00058606","NANCHANG, CH","2011-06-21","82"
"CHM00058606","NANCHANG, CH","2011-06-22","86"
"CHM00058606","NANCHANG, CH","2011-06-23","87"
"CHM00058606","NANCHANG, CH","2011-06-24","87"
"CHM00058606","NANCHANG, CH","2011-06-25","79"
"CHM00058606","NANCHANG, CH","2011-06-26","79"
"CHM00058606","NANCHANG, CH","2011-06-27","84"
"CHM00058606","NANCHANG, CH","2011-06-28","81"
"CHM00058606","NANCHANG, CH","2011-06-29","79"
"CHM00058606","NANCHANG, CH","2011-06-30","81"
"CHM00058606","NANCHANG, CH","2011-07-01","85"
"CHM00058606","NANCHANG, CH","2011-07-02","87"
"CHM00058606","NANCHANG, CH","2011-07-03","88"
"CHM00058606","NANCHANG, CH","2011-07-04","89"
"CHM00058606","NANCHANG, CH","2011-07-05","91"
"CHM00058606","NANCHANG, CH","2011-07-06","91"
"CHM00058606","NANCHANG, CH","2011-07-07","90"
"CHM00058606","NANCHANG, CH","2011-07-08","82"
"CHM00058606","NANCHANG, CH","2011-07-09","82"
"CHM00058606","NANCHANG, CH","2011-07-10","86"
"CHM00058606","NANCHANG, CH","2011-07-11","85"
"CHM00058606","NANCHANG, CH","2011-07-12","81"
"CHM00058606","NANCHANG, CH","2011-07-13","79"
"CHM00058606","NANCHANG, CH","2011-07-14","80"
"CHM00058606","NANCHANG, CH","2011-07-15","79"
"CHM00058606","NANCHANG, CH","2011-07-16","80"
"CHM00058606","NANCHANG, CH","2011-07-17","80"
"CHM00058606","NANCHANG, CH","2011-07-18","82"
"CHM00058606","NANCHANG, CH","2011-07-19","82"
"CHM00058606","NANCHANG, CH","2011-07-20","84"
"CHM00058606","NANCHANG, CH","2011-07-21","86"
"CHM00058606","NANCHANG, CH","2011-07-22","88"
"CHM00058606","NANCHANG, CH","2011-07-23","89"
"CHM00058606","NANCHANG, CH","2011-07-24","92"
"CHM00058606","NANCHANG, CH","2011-07-25","92"
"CHM00058606","NANCHANG, CH","2011-07-26","92"
"CHM00058606","NANCHANG, CH","2011-07-27","91"
"CHM00058606","NANCHANG, CH","2011-07-28","92"
"CHM00058606","NANCHANG, CH","2011-07-29","92"
"CHM00058606","NANCHANG, CH","2011-07-30","89"
"CHM00058606","NANCHANG, CH","2011-07-31","90"
"CHM00058606","NANCHANG, CH","2011-08-01","88"
"CHM00058606","NANCHANG, CH","2011-08-02","89"
"CHM00058606","NANCHANG, CH","2011-08-03","86"
"CHM00058606","NANCHANG, CH","2011-08-04","85"
"CHM00058606","NANCHANG, CH","2011-08-05","86"
"CHM00058606","NANCHANG, CH","2011-08-06","87"
"CHM00058606","NANCHANG, CH","2011-08-07","85"
"CHM00058606","NANCHANG, CH","2011-08-08","85"
"CHM00058606","NANCHANG, CH","2011-08-09","84"
"CHM00058606","NANCHANG, CH","2011-08-10","85"
"CHM00058606","NANCHANG, CH","2011-08-11","84"
"CHM00058606","NANCHANG, CH","2011-08-12","85"
"CHM00058606","NANCHANG, CH","2011-08-13","87"
"CHM00058606","NANCHANG, CH","2011-08-14","88"
"CHM00058606","NANCHANG, CH","2011-08-15","90"
"CHM00058606","NANCHANG, CH","2011-08-16","89"
"CHM00058606","NANCHANG, CH","2011-08-17","90"
"CHM00058606","NANCHANG, CH","2011-08-18","90"
"CHM00058606","NANCHANG, CH","2011-08-19","90"
"CHM00058606","NANCHANG, CH","2011-08-20","89"
"CHM00058606","NANCHANG, CH","2011-08-21","89"
"CHM00058606","NANCHANG, CH","2011-08-22","89"
"CHM00058606","NANCHANG, CH","2011-08-23","80"
"CHM00058606","NANCHANG, CH","2011-08-24","72"
"CHM00058606","NANCHANG, CH","2011-08-25","74"
"CHM00058606","NANCHANG, CH","2011-08-26","75"
"CHM00058606","NANCHANG, CH","2011-08-27","79"
"CHM00058606","NANCHANG, CH","2011-08-28","82"
"CHM00058606","NANCHANG, CH","2011-08-29","84"
"CHM00058606","NANCHANG, CH","2011-08-30","80"
"CHM00058606","NANCHANG, CH","2011-08-31","79"
"CHM00058606","NANCHANG, CH","2011-09-01","82"
"CHM00058606","NANCHANG, CH","2011-09-02","85"
"CHM00058606","NANCHANG, CH","2011-09-03","85"
"CHM00058606","NANCHANG, CH","2011-09-04","85"
"CHM00058606","NANCHANG, CH","2011-09-05","83"
"CHM00058606","NANCHANG, CH","2011-09-06","81"
"CHM00058606","NANCHANG, CH","2011-09-07","82"
"CHM00058606","NANCHANG, CH","2011-09-08","81"
"CHM00058606","NANCHANG, CH","2011-09-09","75"
"CHM00058606","NANCHANG, CH","2011-09-10","74"
"CHM00058606","NANCHANG, CH","2011-09-11","76"
"CHM00058606","NANCHANG, CH","2011-09-12","82"
"CHM00058606","NANCHANG, CH","2011-09-13","85"
"CHM00058606","NANCHANG, CH","2011-09-14","86"
"CHM00058606","NANCHANG, CH","2011-09-15","87"
"CHM00058606","NANCHANG, CH","2011-09-16","87"
"CHM00058606","NANCHANG, CH","2011-09-17","85"
"CHM00058606","NANCHANG, CH","2011-09-18","73"
"CHM00058606","NANCHANG, CH","2011-09-19","65"
"CHM00058606","NANCHANG, CH","2011-09-20","64"
"CHM00058606","NANCHANG, CH","2011-09-21","66"
"CHM00058606","NANCHANG, CH","2011-09-22","67"
"CHM00058606","NANCHANG, CH","2011-09-23","68"
"CHM00058606","NANCHANG, CH","2011-09-24","70"
"CHM00058606","NANCHANG, CH","2011-09-25","70"
"CHM00058606","NANCHANG, CH","2011-09-26","72"
"CHM00058606","NANCHANG, CH","2011-09-27","76"
"CHM00058606","NANCHANG, CH","2011-09-28","81"
"CHM00058606","NANCHANG, CH","2011-09-29","78"
"CHM00058606","NANCHANG, CH","2011-09-30","67"
"CHM00058606","NANCHANG, CH","2011-10-01","63"
"CHM00058606","NANCHANG, CH","2011-10-02","63"
"CHM00058606","NANCHANG, CH","2011-10-03","64"
"CHM00058606","NANCHANG, CH","2011-10-04","63"
"CHM00058606","NANCHANG, CH","2011-10-05","65"
"CHM00058606","NANCHANG, CH","2011-10-06","66"
"CHM00058606","NANCHANG, CH","2011-10-07","67"
"CHM00058606","NANCHANG, CH","2011-10-08","70"
"CHM00058606","NANCHANG, CH","2011-10-09","76"
"CHM00058606","NANCHANG, CH","2011-10-10","78"
"CHM00058606","NANCHANG, CH","2011-10-11","76"
"CHM00058606","NANCHANG, CH","2011-10-12","76"
"CHM00058606","NANCHANG, CH","2011-10-13","69"
"CHM00058606","NANCHANG, CH","2011-10-14","69"
"CHM00058606","NANCHANG, CH","2011-10-15","70"
"CHM00058606","NANCHANG, CH","2011-10-16","70"
"CHM00058606","NANCHANG, CH","2011-10-17","72"
"CHM00058606","NANCHANG, CH","2011-10-18","71"
"CHM00058606","NANCHANG, CH","2011-10-19","68"
"CHM00058606","NANCHANG, CH","2011-10-20","66"
"CHM00058606","NANCHANG, CH","2011-10-21","69"
"CHM00058606","NANCHANG, CH","2011-10-22","71"
"CHM00058606","NANCHANG, CH","2011-10-23","74"
"CHM00058606","NANCHANG, CH","2011-10-24","64"
"CHM00058606","NANCHANG, CH","2011-10-25","59"
"CHM00058606","NANCHANG, CH","2011-10-26","61"
"CHM00058606","NANCHANG, CH","2011-10-27","62"
"CHM00058606","NANCHANG, CH","2011-10-28","60"
"CHM00058606","NANCHANG, CH","2011-10-29","60"
"CHM00058606","NANCHANG, CH","2011-10-30","64"
"CHM00058606","NANCHANG, CH","2011-10-31","66"
"CHM00058606","NANCHANG, CH","2011-11-01","66"
"CHM00058606","NANCHANG, CH","2011-11-02","70"
"CHM00058606","NANCHANG, CH","2011-11-03","71"
"CHM00058606","NANCHANG, CH","2011-11-04","73"
"CHM00058606","NANCHANG, CH","2011-11-05","72"
"CHM00058606","NANCHANG, CH","2011-11-06","70"
"CHM00058606","NANCHANG, CH","2011-11-07","69"
"CHM00058606","NANCHANG, CH","2011-11-08","61"
"CHM00058606","NANCHANG, CH","2011-11-09","55"
"CHM00058606","NANCHANG, CH","2011-11-10","57"
"CHM00058606","NANCHANG, CH","2011-11-11","58"
"CHM00058606","NANCHANG, CH","2011-11-12","59"
"CHM00058606","NANCHANG, CH","2011-11-13","63"
"CHM00058606","NANCHANG, CH","2011-11-14","63"
"CHM00058606","NANCHANG, CH","2011-11-15","64"
"CHM00058606","NANCHANG, CH","2011-11-16","65"
"CHM00058606","NANCHANG, CH","2011-11-17","71"
"CHM00058606","NANCHANG, CH","2011-11-18","72"
"CHM00058606","NANCHANG, CH","2011-11-19","65"
"CHM00058606","NANCHANG, CH","2011-11-20","59"
"CHM00058606","NANCHANG, CH","2011-11-21","58"
"CHM00058606","NANCHANG, CH","2011-11-22","60"
"CHM00058606","NANCHANG, CH","2011-11-23","61"
"CHM00058606","NANCHANG, CH","2011-11-24","56"
"CHM00058606","NANCHANG, CH","2011-11-25","58"
"CHM00058606","NANCHANG, CH","2011-11-26","64"
"CHM00058606","NANCHANG, CH","2011-11-27","67"
"CHM00058606","NANCHANG, CH","2011-11-28","67"
"CHM00058606","NANCHANG, CH","2011-11-29","66"
"CHM00058606","NANCHANG, CH","2011-11-30","50"
"CHM00058606","NANCHANG, CH","2011-12-01","42"
"CHM00058606","NANCHANG, CH","2011-12-02","44"
"CHM00058606","NANCHANG, CH","2011-12-03","45"
"CHM00058606","NANCHANG, CH","2011-12-04","48"
"CHM00058606","NANCHANG, CH","2011-12-05","51"
"CHM00058606","NANCHANG, CH","2011-12-06","55"
"CHM00058606","NANCHANG, CH","2011-12-07","50"
"CHM00058606","NANCHANG, CH","2011-12-08","46"
"CHM00058606","NANCHANG, CH","2011-12-09","41"
"CHM00058606","NANCHANG, CH","2011-12-10","40"
"CHM00058606","NANCHANG, CH","2011-12-11","40"
"CHM00058606","NANCHANG, CH","2011-12-12","42"
"CHM00058606","NANCHANG, CH","2011-12-13","47"
"CHM00058606","NANCHANG, CH","2011-12-14","48"
"CHM00058606","NANCHANG, CH","2011-12-15","48"
"CHM00058606","NANCHANG, CH","2011-12-16","43"
"CHM00058606","NANCHANG, CH","2011-12-17","41"
"CHM00058606","NANCHANG, CH","2011-12-18","43"
"CHM00058606","NANCHANG, CH","2011-12-19","42"
"CHM00058606","NANCHANG, CH","2011-12-20","49"
"CHM00058606","NANCHANG, CH","2011-12-21","48"
"CHM00058606","NANCHANG, CH","2011-12-22","44"
"CHM00058606","NANCHANG, CH","2011-12-23","41"
"CHM00058606","NANCHANG, CH","2011-12-24","41"
"CHM00058606","NANCHANG, CH","2011-12-25","43"
"CHM00058606","NANCHANG, CH","2011-12-26","46"
"CHM00058606","NANCHANG, CH","2011-12-27","47"
"CHM00058606","NANCHANG, CH","2011-12-28","48"
"CHM00058606","NANCHANG, CH","2011-12-29","47"
"CHM00058606","NANCHANG, CH","2011-12-30","47"
"CHM00058606","NANCHANG, CH","2011-12-31","47"
"CHM00058606","NANCHANG, CH","2012-01-01","45"
"CHM00058606","NANCHANG, CH","2012-01-02","44"
"CHM00058606","NANCHANG, CH","2012-01-03","42"
"CHM00058606","NANCHANG, CH","2012-01-04","39"
"CHM00058606","NANCHANG, CH","2012-01-05","39"
"CHM00058606","NANCHANG, CH","2012-01-06","42"
"CHM00058606","NANCHANG, CH","2012-01-07","41"
"CHM00058606","NANCHANG, CH","2012-01-08","43"
"CHM00058606","NANCHANG, CH","2012-01-09","45"
"CHM00058606","NANCHANG, CH","2012-01-10","47"
"CHM00058606","NANCHANG, CH","2012-01-11","45"
"CHM00058606","NANCHANG, CH","2012-01-12","44"
"CHM00058606","NANCHANG, CH","2012-01-13","45"
"CHM00058606","NANCHANG, CH","2012-01-14","41"
"CHM00058606","NANCHANG, CH","2012-01-15","40"
"CHM00058606","NANCHANG, CH","2012-01-16","41"
"CHM00058606","NANCHANG, CH","2012-01-17","44"
"CHM00058606","NANCHANG, CH","2012-01-18","43"
"CHM00058606","NANCHANG, CH","2012-01-19","44"
"CHM00058606","NANCHANG, CH","2012-01-20","42"
"CHM00058606","NANCHANG, CH","2012-01-21","37"
"CHM00058606","NANCHANG, CH","2012-01-22","33"
"CHM00058606","NANCHANG, CH","2012-01-23","34"
"CHM00058606","NANCHANG, CH","2012-01-24","34"
"CHM00058606","NANCHANG, CH","2012-01-25","35"
"CHM00058606","NANCHANG, CH","2012-01-26","35"
"CHM00058606","NANCHANG, CH","2012-01-27","39"
"CHM00058606","NANCHANG, CH","2012-01-28","40"
"CHM00058606","NANCHANG, CH","2012-01-29","42"
"CHM00058606","NANCHANG, CH","2012-01-30","41"
"CHM00058606","NANCHANG, CH","2012-01-31","42"
"CHM00058606","NANCHANG, CH","2012-02-01","43"
"CHM00058606","NANCHANG, CH","2012-02-02","38"
"CHM00058606","NANCHANG, CH","2012-02-03","38"
"CHM00058606","NANCHANG, CH","2012-02-04","39"
"CHM00058606","NANCHANG, CH","2012-02-05","43"
"CHM00058606","NANCHANG, CH","2012-02-06","46"
"CHM00058606","NANCHANG, CH","2012-02-07","43"
"CHM00058606","NANCHANG, CH","2012-02-08","35"
"CHM00058606","NANCHANG, CH","2012-02-09","36"
"CHM00058606","NANCHANG, CH","2012-02-10","38"
"CHM00058606","NANCHANG, CH","2012-02-11","38"
"CHM00058606","NANCHANG, CH","2012-02-12","42"
"CHM00058606","NANCHANG, CH","2012-02-13","43"
"CHM00058606","NANCHANG, CH","2012-02-14","43"
"CHM00058606","NANCHANG, CH","2012-02-15","41"
"CHM00058606","NANCHANG, CH","2012-02-16","39"
"CHM00058606","NANCHANG, CH","2012-02-17","44"
"CHM00058606","NANCHANG, CH","2012-02-18","42"
"CHM00058606","NANCHANG, CH","2012-02-19","45"
"CHM00058606","NANCHANG, CH","2012-02-20","46"
"CHM00058606","NANCHANG, CH","2012-02-21","47"
"CHM00058606","NANCHANG, CH","2012-02-22","49"
"CHM00058606","NANCHANG, CH","2012-02-23","48"
"CHM00058606","NANCHANG, CH","2012-02-24","43"
"CHM00058606","NANCHANG, CH","2012-02-25","38"
"CHM00058606","NANCHANG, CH","2012-02-26","38"
"CHM00058606","NANCHANG, CH","2012-02-27","41"
"CHM00058606","NANCHANG, CH","2012-02-28","43"
"CHM00058606","NANCHANG, CH","2012-02-29","43"
"CHM00058606","NANCHANG, CH","2012-03-01","44"
"CHM00058606","NANCHANG, CH","2012-03-02","44"
"CHM00058606","NANCHANG, CH","2012-03-03","42"
"CHM00058606","NANCHANG, CH","2012-03-04","42"
"CHM00058606","NANCHANG, CH","2012-03-05","44"
"CHM00058606","NANCHANG, CH","2012-03-06","45"
"CHM00058606","NANCHANG, CH","2012-03-07","45"
"CHM00058606","NANCHANG, CH","2012-03-08","41"
"CHM00058606","NANCHANG, CH","2012-03-09","42"
"CHM00058606","NANCHANG, CH","2012-03-10","44"
"CHM00058606","NANCHANG, CH","2012-03-11","47"
"CHM00058606","NANCHANG, CH","2012-03-12","48"
"CHM00058606","NANCHANG, CH","2012-03-13","52"
"CHM00058606","NANCHANG, CH","2012-03-14","53"
"CHM00058606","NANCHANG, CH","2012-03-15","55"
"CHM00058606","NANCHANG, CH","2012-03-16","57"
"CHM00058606","NANCHANG, CH","2012-03-17","57"
"CHM00058606","NANCHANG, CH","2012-03-18","60"
"CHM00058606","NANCHANG, CH","2012-03-19","54"
"CHM00058606","NANCHANG, CH","2012-03-20","48"
"CHM00058606","NANCHANG, CH","2012-03-21","52"
"CHM00058606","NANCHANG, CH","2012-03-22","55"
"CHM00058606","NANCHANG, CH","2012-03-23","51"
"CHM00058606","NANCHANG, CH","2012-03-24","56"
"CHM00058606","NANCHANG, CH","2012-03-25","58"
"CHM00058606","NANCHANG, CH","2012-03-26","62"
"CHM00058606","NANCHANG, CH","2012-03-27","66"
"CHM00058606","NANCHANG, CH","2012-03-28","68"
"CHM00058606","NANCHANG, CH","2012-03-29","66"
"CHM00058606","NANCHANG, CH","2012-03-30","61"
"CHM00058606","NANCHANG, CH","2012-03-31","62"
"CHM00058606","NANCHANG, CH","2012-04-01","63"
"CHM00058606","NANCHANG, CH","2012-04-02","71"
"CHM00058606","NANCHANG, CH","2012-04-03","65"
"CHM00058606","NANCHANG, CH","2012-04-04","58"
"CHM00058606","NANCHANG, CH","2012-04-05","61"
"CHM00058606","NANCHANG, CH","2012-04-06","66"
"CHM00058606","NANCHANG, CH","2012-04-07","68"
"CHM00058606","NANCHANG, CH","2012-04-08","63"
"CHM00058606","NANCHANG, CH","2012-04-09","65"
"CHM00058606","NANCHANG, CH","2012-04-10","69"
"CHM00058606","NANCHANG, CH","2012-04-11","68"
"CHM00058606","NANCHANG, CH","2012-04-12","69"
"CHM00058606","NANCHANG, CH","2012-04-13","61"
"CHM00058606","NANCHANG, CH","2012-04-14","61"
"CHM00058606","NANCHANG, CH","2012-04-15","60"
"CHM00058606","NANCHANG, CH","2012-04-16","65"
"CHM00058606","NANCHANG, CH","2012-04-17","66"
"CHM00058606","NANCHANG, CH","2012-04-18","64"
"CHM00058606","NANCHANG, CH","2012-04-19","68"
"CHM00058606","NANCHANG, CH","2012-04-20","65"
"CHM00058606","NANCHANG, CH","2012-04-21","66"
"CHM00058606","NANCHANG, CH","2012-04-22","71"
"CHM00058606","NANCHANG, CH","2012-04-23","75"
"CHM00058606","NANCHANG, CH","2012-04-24","73"
"CHM00058606","NANCHANG, CH","2012-04-25","70"
"CHM00058606","NANCHANG, CH","2012-04-26","68"
"CHM00058606","NANCHANG, CH","2012-04-27","73"
"CHM00058606","NANCHANG, CH","2012-04-28","74"
"CHM00058606","NANCHANG, CH","2012-04-29","73"
"CHM00058606","NANCHANG, CH","2012-04-30","72"
"CHM00058606","NANCHANG, CH","2012-05-01","73"
"CHM00058606","NANCHANG, CH","2012-05-02","70"
"CHM00058606","NANCHANG, CH","2012-05-03","70"
"CHM00058606","NANCHANG, CH","2012-05-04","71"
"CHM00058606","NANCHANG, CH","2012-05-05","73"
"CHM00058606","NANCHANG, CH","2012-05-06","78"
"CHM00058606","NANCHANG, CH","2012-05-07","82"
"CHM00058606","NANCHANG, CH","2012-05-08","82"
"CHM00058606","NANCHANG, CH","2012-05-09","74"
"CHM00058606","NANCHANG, CH","2012-05-10","75"
"CHM00058606","NANCHANG, CH","2012-05-11","79"
"CHM00058606","NANCHANG, CH","2012-05-12","74"
"CHM00058606","NANCHANG, CH","2012-05-13","75"
"CHM00058606","NANCHANG, CH","2012-05-14","71"
"CHM00058606","NANCHANG, CH","2012-05-15","71"
"CHM00058606","NANCHANG, CH","2012-05-16","74"
"CHM00058606","NANCHANG, CH","2012-05-17","77"
"CHM00058606","NANCHANG, CH","2012-05-18","81"
"CHM00058606","NANCHANG, CH","2012-05-19","74"
"CHM00058606","NANCHANG, CH","2012-05-20","73"
"CHM00058606","NANCHANG, CH","2012-05-21","73"
"CHM00058606","NANCHANG, CH","2012-05-22","76"
"CHM00058606","NANCHANG, CH","2012-05-23","70"
"CHM00058606","NANCHANG, CH","2012-05-24","69"
"CHM00058606","NANCHANG, CH","2012-05-25","67"
"CHM00058606","NANCHANG, CH","2012-05-26","69"
"CHM00058606","NANCHANG, CH","2012-05-27","73"
"CHM00058606","NANCHANG, CH","2012-05-28","75"
"CHM00058606","NANCHANG, CH","2012-05-29","77"
"CHM00058606","NANCHANG, CH","2012-05-30","73"
"CHM00058606","NANCHANG, CH","2012-05-31","76"
"CHM00058606","NANCHANG, CH","2012-06-01","71"
"CHM00058606","NANCHANG, CH","2012-06-02","72"
"CHM00058606","NANCHANG, CH","2012-06-03","73"
"CHM00058606","NANCHANG, CH","2012-06-04","72"
"CHM00058606","NANCHANG, CH","2012-06-05","74"
"CHM00058606","NANCHANG, CH","2012-06-06","77"
"CHM00058606","NANCHANG, CH","2012-06-07","80"
"CHM00058606","NANCHANG, CH","2012-06-08","80"
"CHM00058606","NANCHANG, CH","2012-06-09","82"
"CHM00058606","NANCHANG, CH","2012-06-10","79"
"CHM00058606","NANCHANG, CH","2012-06-11","78"
"CHM00058606","NANCHANG, CH","2012-06-12","80"
"CHM00058606","NANCHANG, CH","2012-06-13","82"
"CHM00058606","NANCHANG, CH","2012-06-14","85"
"CHM00058606","NANCHANG, CH","2012-06-15","82"
"CHM00058606","NANCHANG, CH","2012-06-16","84"
"CHM00058606","NANCHANG, CH","2012-06-17","76"
"CHM00058606","NANCHANG, CH","2012-06-18","79"
"CHM00058606","NANCHANG, CH","2012-06-19","81"
"CHM00058606","NANCHANG, CH","2012-06-20","83"
"CHM00058606","NANCHANG, CH","2012-06-21","84"
"CHM00058606","NANCHANG, CH","2012-06-22","77"
"CHM00058606","NANCHANG, CH","2012-06-23","76"
"CHM00058606","NANCHANG, CH","2012-06-24","77"
"CHM00058606","NANCHANG, CH","2012-06-25","80"
"CHM00058606","NANCHANG, CH","2012-06-26","81"
"CHM00058606","NANCHANG, CH","2012-06-27","83"
"CHM00058606","NANCHANG, CH","2012-06-28","87"
"CHM00058606","NANCHANG, CH","2012-06-29","87"
"CHM00058606","NANCHANG, CH","2012-06-30","89"
"CHM00058606","NANCHANG, CH","2012-07-01","88"
"CHM00058606","NANCHANG, CH","2012-07-02","89"
"CHM00058606","NANCHANG, CH","2012-07-03","89"
"CHM00058606","NANCHANG, CH","2012-07-04","90"
"CHM00058606","NANCHANG, CH","2012-07-05","91"
"CHM00058606","NANCHANG, CH","2012-07-06","90"
"CHM00058606","NANCHANG, CH","2012-07-07","90"
"CHM00058606","NANCHANG, CH","2012-07-08","90"
"CHM00058606","NANCHANG, CH","2012-07-09","90"
"CHM00058606","NANCHANG, CH","2012-07-10","91"
"CHM00058606","NANCHANG, CH","2012-07-11","91"
"CHM00058606","NANCHANG, CH","2012-07-12","92"
"CHM00058606","NANCHANG, CH","2012-07-13","91"
"CHM00058606","NANCHANG, CH","2012-07-14","86"
"CHM00058606","NANCHANG, CH","2012-07-15","80"
"CHM00058606","NANCHANG, CH","2012-07-16","78"
"CHM00058606","NANCHANG, CH","2012-07-17","76"
"CHM00058606","NANCHANG, CH","2012-07-18","80"
"CHM00058606","NANCHANG, CH","2012-07-19","83"
"CHM00058606","NANCHANG, CH","2012-07-20","86"
"CHM00058606","NANCHANG, CH","2012-07-21","89"
"CHM00058606","NANCHANG, CH","2012-07-22","90"
"CHM00058606","NANCHANG, CH","2012-07-23","89"
"CHM00058606","NANCHANG, CH","2012-07-24","89"
"CHM00058606","NANCHANG, CH","2012-07-25","90"
"CHM00058606","NANCHANG, CH","2012-07-26","89"
"CHM00058606","NANCHANG, CH","2012-07-27","87"
"CHM00058606","NANCHANG, CH","2012-07-28","86"
"CHM00058606","NANCHANG, CH","2012-07-29","89"
"CHM00058606","NANCHANG, CH","2012-07-30","90"
"CHM00058606","NANCHANG, CH","2012-07-31","91"
"CHM00058606","NANCHANG, CH","2012-08-01","91"
"CHM00058606","NANCHANG, CH","2012-08-02","89"
"CHM00058606","NANCHANG, CH","2012-08-03","86"
"CHM00058606","NANCHANG, CH","2012-08-04","84"
"CHM00058606","NANCHANG, CH","2012-08-05","87"
"CHM00058606","NANCHANG, CH","2012-08-06","88"
"CHM00058606","NANCHANG, CH","2012-08-07","88"
"CHM00058606","NANCHANG, CH","2012-08-08","89"
"CHM00058606","NANCHANG, CH","2012-08-09","84"
"CHM00058606","NANCHANG, CH","2012-08-10","79"
"CHM00058606","NANCHANG, CH","2012-08-11","81"
"CHM00058606","NANCHANG, CH","2012-08-12","83"
"CHM00058606","NANCHANG, CH","2012-08-13","86"
"CHM00058606","NANCHANG, CH","2012-08-14","88"
"CHM00058606","NANCHANG, CH","2012-08-15","89"
"CHM00058606","NANCHANG, CH","2012-08-16","88"
"CHM00058606","NANCHANG, CH","2012-08-17","89"
"CHM00058606","NANCHANG, CH","2012-08-18","90"
"CHM00058606","NANCHANG, CH","2012-08-19","88"
"CHM00058606","NANCHANG, CH","2012-08-20","87"
"CHM00058606","NANCHANG, CH","2012-08-21","85"
"CHM00058606","NANCHANG, CH","2012-08-22","76"
"CHM00058606","NANCHANG, CH","2012-08-23","75"
"CHM00058606","NANCHANG, CH","2012-08-24","79"
"CHM00058606","NANCHANG, CH","2012-08-25","82"
"CHM00058606","NANCHANG, CH","2012-08-26","84"
"CHM00058606","NANCHANG, CH","2012-08-27","85"
"CHM00058606","NANCHANG, CH","2012-08-28","84"
"CHM00058606","NANCHANG, CH","2012-08-29","83"
"CHM00058606","NANCHANG, CH","2012-08-30","85"
"CHM00058606","NANCHANG, CH","2012-08-31","87"
"CHM00058606","NANCHANG, CH","2012-09-01","88"
"CHM00058606","NANCHANG, CH","2012-09-02","85"
"CHM00058606","NANCHANG, CH","2012-09-03","73"
"CHM00058606","NANCHANG, CH","2012-09-04","74"
"CHM00058606","NANCHANG, CH","2012-09-05","74"
"CHM00058606","NANCHANG, CH","2012-09-06","79"
"CHM00058606","NANCHANG, CH","2012-09-07","84"
"CHM00058606","NANCHANG, CH","2012-09-08","86"
"CHM00058606","NANCHANG, CH","2012-09-09","80"
"CHM00058606","NANCHANG, CH","2012-09-10","79"
"CHM00058606","NANCHANG, CH","2012-09-11","83"
"CHM00058606","NANCHANG, CH","2012-09-12","80"
"CHM00058606","NANCHANG, CH","2012-09-13","69"
"CHM00058606","NANCHANG, CH","2012-09-14","69"
"CHM00058606","NANCHANG, CH","2012-09-15","71"
"CHM00058606","NANCHANG, CH","2012-09-16","73"
"CHM00058606","NANCHANG, CH","2012-09-17","74"
"CHM00058606","NANCHANG, CH","2012-09-18","72"
"CHM00058606","NANCHANG, CH","2012-09-19","75"
"CHM00058606","NANCHANG, CH","2012-09-20","76"
"CHM00058606","NANCHANG, CH","2012-09-21","72"
"CHM00058606","NANCHANG, CH","2012-09-22","72"
"CHM00058606","NANCHANG, CH","2012-09-23","73"
"CHM00058606","NANCHANG, CH","2012-09-24","74"
"CHM00058606","NANCHANG, CH","2012-09-25","75"
"CHM00058606","NANCHANG, CH","2012-09-26","78"
"CHM00058606","NANCHANG, CH","2012-09-27","78"
"CHM00058606","NANCHANG, CH","2012-09-28","76"
"CHM00058606","NANCHANG, CH","2012-09-29","70"
"CHM00058606","NANCHANG, CH","2012-09-30","70"
"CHM00058606","NANCHANG, CH","2012-10-01","71"
"CHM00058606","NANCHANG, CH","2012-10-02","70"
"CHM00058606","NANCHANG, CH","2012-10-03","72"
"CHM00058606","NANCHANG, CH","2012-10-04","74"
"CHM00058606","NANCHANG, CH","2012-10-05","73"
"CHM00058606","NANCHANG, CH","2012-10-06","71"
"CHM00058606","NANCHANG, CH","2012-10-07","73"
"CHM00058606","NANCHANG, CH","2012-10-08","74"
"CHM00058606","NANCHANG, CH","2012-10-09","73"
"CHM00058606","NANCHANG, CH","2012-10-10","73"
"CHM00058606","NANCHANG, CH","2012-10-11","72"
"CHM00058606","NANCHANG, CH","2012-10-12","72"
"CHM00058606","NANCHANG, CH","2012-10-13","72"
"CHM00058606","NANCHANG, CH","2012-10-14","70"
"CHM00058606","NANCHANG, CH","2012-10-15","72"
"CHM00058606","NANCHANG, CH","2012-10-16","74"
"CHM00058606","NANCHANG, CH","2012-10-17","66"
"CHM00058606","NANCHANG, CH","2012-10-18","64"
"CHM00058606","NANCHANG, CH","2012-10-19","68"
"CHM00058606","NANCHANG, CH","2012-10-20","74"
"CHM00058606","NANCHANG, CH","2012-10-21","74"
"CHM00058606","NANCHANG, CH","2012-10-22","67"
"CHM00058606","NANCHANG, CH","2012-10-23","62"
"CHM00058606","NANCHANG, CH","2012-10-24","65"
"CHM00058606","NANCHANG, CH","2012-10-25","66"
"CHM00058606","NANCHANG, CH","2012-10-26","72"
